,sequence,res_scheme,bitrate,chunk,q_0,q_1,q_2,q_3,q_4,q_5,d_0,d_1,d_2,d_3,d_4,d_5,b_0,b_1,b_2,b_3,b_4,b_5
10,v22_WildDolphins,sp1,500,1,36.428163131115,37.32204533581167,36.20592843322165,33.748463655856675,36.932138946095,44.700656814047505,14.862730774541669,12.069145542326668,15.605332463364162,27.454938494161674,13.224571411858328,2.2118414411691667,938.7360000000001,950.58,956.9,935.424,942.7239999999999,950.26
11,v22_WildDolphins,sp1,760,1,36.995603492081656,37.88791941264167,36.78825521031583,34.20490732469501,37.48391855375999,45.7336075604775,13.062020029114995,10.594442298095831,13.653763993648337,24.7203168745725,11.648223920032502,1.7432234545375007,1353.464,1379.1879999999999,1379.816,1350.48,1362.672,1369.364
12,v22_WildDolphins,sp1,1005,1,37.41215077344168,38.305502669317505,37.17911249143084,34.55929147386833,37.86492888314418,46.46724645039834,11.870030197012508,9.625153373698335,12.48095185645666,22.784057857123322,10.671357480718333,1.4718436863516675,1748.116,1781.68,1787.132,1755.616,1773.4479999999999,1774.58
13,v22_WildDolphins,sp1,1529,1,38.06896129305833,39.00967116167165,37.840343652446656,35.079734121225826,38.49389145320415,47.52692513704665,10.211746179086669,8.190193230706665,10.72474413647,20.220993425520835,9.238098305123334,1.1528739678800002,2601.724,2647.736,2651.228,2602.996,2613.728,2618.384
14,v22_WildDolphins,sp1,2326,1,38.75600592345417,39.775894598096656,38.54043283500083,35.69530274103667,39.25513167595083,48.574910454922545,8.738188026544162,6.876807026331662,9.138064832069166,17.562461067020006,7.7670960909650075,0.9056213615,3897.12,3959.6279999999997,3961.1,3885.864,3948.96,3955.948
15,v22_WildDolphins,sp1,3537,1,39.52948740739418,40.67362952730834,39.34182745505584,36.39555487105416,40.145409483334994,49.518726521530006,7.3276043241233335,5.607143726646665,7.615291404058336,14.970670721356663,6.345748871501666,0.7288319244599998,5902.335999999999,5984.556,5966.696,5881.531999999999,5888.932,5930.744000000001
16,v22_WildDolphins,sp1,5380,1,40.43965669621251,41.79454783589501,40.322933380552506,37.27745172906585,41.16888927711249,50.42177372120166,5.963954315052503,4.349787332838332,6.101472975510831,12.257998625980829,5.032162644302501,0.5923676905708335,8900.188,8972.336,9015.308,8842.815999999999,8913.091999999999,9058.756
17,v22_WildDolphins,sp1,8183,1,41.634496254926674,43.21769347763414,41.51204332546915,38.39735100383083,42.517757235665,51.204940925419166,4.558686739411666,3.153463939415832,4.6653552030425,9.523611744569996,3.7142659923775017,0.4949610594124999,13480.848,13512.171999999999,13631.736,13365.588,13490.872,13601.648000000001
18,v22_WildDolphins,sp1,12445,1,43.16331603006585,45.009838221221685,43.07662185560167,39.88852524879415,44.262572128426655,52.12651206067499,3.2254394867941674,2.0979850951216674,3.272384113100832,6.808230870269999,2.4994472356124997,0.4010986258200001,20579.136000000002,20639.66,20603.172,20528.292,20336.436,20752.023999999998
19,v22_WildDolphins,sp1,14312,1,43.77620687244336,45.61101043779334,43.66865872647252,40.47148224834668,44.93745543141085,52.44252056562585,2.8077464147649995,1.8294450517816672,2.8616059378300003,5.967549837907501,2.143137582853334,0.3732077813283332,23665.932,23713.256,23568.496,23536.536,23308.332000000002,23869.928
20,v22_WildDolphins,sp1,500,2,36.91943766317083,37.37326952207915,35.32170698951752,33.73135762461252,36.838120699827506,44.9709001116725,13.260550635524172,11.961220787588331,19.2374050659825,27.5603470813525,13.519615226452498,2.0790594247425,938.7360000000001,950.58,956.9,935.424,942.7239999999999,950.26
21,v22_WildDolphins,sp1,760,2,37.50179557242418,38.03109589871419,35.837170299809976,34.155686657586664,37.38863493400749,46.07269162042586,11.614829188570834,10.280865305242502,17.09716236009333,24.997303635810827,11.9172208414025,1.6121738911675,1353.464,1379.1879999999999,1379.816,1350.48,1362.672,1369.364
22,v22_WildDolphins,sp1,1005,2,37.87643930832249,38.41345364554833,36.201236061126686,34.48784689128498,37.801630264295824,46.75781918901418,10.65620431974917,9.421294720711664,15.725685114865833,23.16572982067584,10.836757337210832,1.3772785068966666,1748.116,1781.68,1787.132,1755.616,1773.4479999999999,1774.58
23,v22_WildDolphins,sp1,1529,2,38.468833473135845,39.128668384968336,36.85553891326916,34.981019060165,38.44380854075916,47.77847813306,9.304601184458338,7.9976270958374975,13.533017603399164,20.685636862252487,9.355040251338332,1.0888589171349998,2601.724,2647.736,2651.228,2602.996,2613.728,2618.384
24,v22_WildDolphins,sp1,2326,2,39.13419240010082,39.87053407546247,37.539676070915,35.557917699994995,39.21486131095165,48.73450153218916,7.992193334335831,6.752753146284999,11.57223312699667,18.125364338176674,7.846789628463331,0.8738815887141667,3897.12,3959.6279999999997,3961.1,3885.864,3948.96,3955.948
25,v22_WildDolphins,sp1,3537,2,39.91090801603,40.82482659863415,38.371482646343324,36.245657323023345,40.067874214179184,49.585020084937504,6.696219164550833,5.4352785053241695,9.577186413624164,15.4926208528775,6.465874153886667,0.7185811968025,5902.335999999999,5984.556,5966.696,5881.531999999999,5888.932,5930.744000000001
26,v22_WildDolphins,sp1,5380,2,40.85520043291749,41.94327676011749,39.30647979501085,37.099595679673314,41.15100025315167,50.473604297304156,5.404214425185001,4.2212361007291666,7.7443782519958315,12.763468676193336,5.0621190643950005,0.5858799974100001,8900.188,8972.336,9015.308,8842.815999999999,8913.091999999999,9058.756
27,v22_WildDolphins,sp1,8183,2,42.0961086606642,43.304602605965,40.58087968721416,38.17733321892084,42.56881204052332,51.24820290846002,4.082460449222502,3.098364519250832,5.804982394074999,10.012358037074994,3.6742476891841673,0.4906350761524999,13480.848,13512.171999999999,13631.736,13365.588,13490.872,13601.648000000001
28,v22_WildDolphins,sp1,12445,2,43.739508104572465,45.121370877244146,42.18461981885,39.717368037101686,44.325619476450825,52.15970572175081,2.8136947440250006,2.048964799674167,4.032342113585833,7.080272181891668,2.4625313091991674,0.3985022328191665,20579.136000000002,20639.66,20603.172,20528.292,20336.436,20752.023999999998
29,v22_WildDolphins,sp1,14312,2,44.41257367148166,45.75813512459835,42.786159286106674,40.31656965994833,44.98563449959583,52.479729843076676,2.413614803466668,1.772136091089999,3.5161540480758338,6.1828192754475,2.1191073561625005,0.37049076036166656,23665.932,23713.256,23568.496,23536.536,23308.332000000002,23869.928
30,v22_WildDolphins,sp1,500,3,37.79152377506834,37.23067836132832,34.782516006881664,33.95778098919001,37.048657142684156,45.06624250924501,10.862721477638333,12.344122120734166,21.649265262089163,26.16565129675333,12.875828870573336,2.033176162028335,938.7360000000001,950.58,956.9,935.424,942.7239999999999,950.26
31,v22_WildDolphins,sp1,760,3,38.29652875374747,37.86224980065665,35.270457063695,34.372719334395825,37.577793404267496,46.10943597431999,9.684204023857507,10.676269958224156,19.350923934522488,23.78383991124917,11.410791057724998,1.5992713183608331,1353.464,1379.1879999999999,1379.816,1350.48,1362.672,1369.364
32,v22_WildDolphins,sp1,1005,3,38.635502283470004,38.225368237359966,35.6163276811775,34.7185584732875,37.96292577195752,46.783521142104995,8.956477929020828,9.821234834845832,17.876851988994993,21.9711576579875,10.443054165625835,1.3694773879925004,1748.116,1781.68,1787.132,1755.616,1773.4479999999999,1774.58
33,v22_WildDolphins,sp1,1529,3,39.19283590745832,38.948480691327475,36.21895703585167,35.270638539235,38.581219138787525,47.744502693264984,7.8823298439341665,8.320552052660831,15.569666565267505,19.353486080725013,9.065410527260005,1.0981314394783337,2601.724,2647.736,2651.228,2602.996,2613.728,2618.384
34,v22_WildDolphins,sp1,2326,3,39.83691426429667,39.67948129547917,36.89048659475832,35.84398437150831,39.34288194696748,48.688885458986654,6.805112216342501,7.042537332363336,13.354463760212495,16.971048811992496,7.61846747223167,0.8834466822158333,3897.12,3959.6279999999997,3961.1,3885.864,3948.96,3955.948
35,v22_WildDolphins,sp1,3537,3,40.62216547292668,40.63064551703499,37.646656531210006,36.56332613961918,40.17277126555168,49.51912997210335,5.693043692488335,5.674044577418335,11.243172583239168,14.40074030752584,6.3108212574949984,0.7298552238316668,5902.335999999999,5984.556,5966.696,5881.531999999999,5888.932,5930.744000000001
36,v22_WildDolphins,sp1,5380,3,41.52882403902084,41.711838077719996,38.60558430969165,37.38480070672416,41.23882402794333,50.423314741207506,4.638515310320832,4.440913580619167,9.048859558171662,11.952881877138335,4.960757254334167,0.5927367912200002,8900.188,8972.336,9015.308,8842.815999999999,8913.091999999999,9058.756
37,v22_WildDolphins,sp1,8183,3,42.762907671686676,43.01226559012999,39.878128485071656,38.45027039796833,42.64980023227417,51.21652001802413,3.507771747012501,3.307277859763333,6.791620422238338,9.399349483122505,3.605775799159168,0.4940839001966666,13480.848,13512.171999999999,13631.736,13365.588,13490.872,13601.648000000001
38,v22_WildDolphins,sp1,12445,3,44.463889660636674,44.862393568860846,41.519794814835,40.04390433428083,44.42342941896917,52.14737977956168,2.38620224159,2.1711697064308346,4.683553998192502,6.565800080568334,2.408558231195,0.3994364239416667,20579.136000000002,20639.66,20603.172,20528.292,20336.436,20752.023999999998
39,v22_WildDolphins,sp1,14312,3,45.13528977477167,45.558919536021655,42.15547177621583,40.63302483999999,45.09338829166418,52.46114431683832,2.047991472661667,1.8530837883975004,4.0528320989791675,5.746859138550832,2.0651597657666665,0.3718685570583333,23665.932,23713.256,23568.496,23536.536,23308.332000000002,23869.928
40,v22_WildDolphins,sp1,500,4,37.22973401253665,36.863400793245866,35.13160449186084,34.033146346482496,36.958840607424996,45.282158835542496,12.33594690064583,13.445126184850006,19.99838914007666,25.72098447602499,13.144361680857505,1.9382980859916663,938.7360000000001,950.58,956.9,935.424,942.7239999999999,950.26
41,v22_WildDolphins,sp1,760,4,37.79973624930581,37.50400224469501,35.54768265414751,34.477035084065,37.43075847748083,46.29678618153835,10.821626835250832,11.604835370804999,18.176240684419177,23.22402788365583,11.788942535156664,1.534044490065,1353.464,1379.1879999999999,1379.816,1350.48,1362.672,1369.364
42,v22_WildDolphins,sp1,1005,4,38.16919437183749,37.87648097350667,35.8769977735625,34.843672046285,37.86108059536669,46.986552927571665,9.945914844024166,10.649376263492492,16.852645936718332,21.34775979411082,10.678770215060837,1.309709027929167,1748.116,1781.68,1787.132,1755.616,1773.4479999999999,1774.58
43,v22_WildDolphins,sp1,1529,4,38.74558743211502,38.5738949830725,36.427268111090825,35.42684544547915,38.444190136490825,47.88370776392083,8.71842116941583,9.080036231401673,14.854619338634176,18.667428956516652,9.343000068736666,1.0652800624900003,2601.724,2647.736,2651.228,2602.996,2613.728,2618.384
44,v22_WildDolphins,sp1,2326,4,39.35215461923,39.2672073103325,37.045109289844994,36.02967684154417,39.19118396197999,48.801247440045,7.594068328611663,7.752119094156664,12.900189571490829,16.255879435725003,7.8779363010366685,0.8624846115175001,3897.12,3959.6279999999997,3961.1,3885.864,3948.96,3955.948
45,v22_WildDolphins,sp1,3537,4,40.116179497937495,40.18702073320085,37.77905770246499,36.81894540781497,40.029792735111656,49.62269844337752,6.3850762717424985,6.290484824909166,10.909764111387506,13.567896287232495,6.505296136012503,0.7139290549933336,5902.335999999999,5984.556,5966.696,5881.531999999999,5888.932,5930.744000000001
46,v22_WildDolphins,sp1,5380,4,41.01939948877501,41.233577100530006,38.69737759746998,37.6638299130425,41.15795755000666,50.49702508506917,5.203084862403336,4.960542314941665,8.859543824989158,11.191878494879168,5.0357036324566655,0.5839475689441667,8900.188,8972.336,9015.308,8842.815999999999,8913.091999999999,9058.756
47,v22_WildDolphins,sp1,8183,4,42.252691274677474,42.588075929028335,39.95498444671081,38.78922509211,42.62185646989668,51.291431724680024,3.9376195608066658,3.649197763576667,6.6688086700758324,8.672184593062497,3.615154266375,0.4867123901016664,13480.848,13512.171999999999,13631.736,13365.588,13490.872,13601.648000000001
48,v22_WildDolphins,sp1,12445,4,43.99961591140497,44.47585156130583,41.647086446321694,40.46795688167414,44.440856911239976,52.212313703517495,2.654249132989998,2.3739800993850007,4.5471520133458325,5.939893649909997,2.3895458332124995,0.3945431362424999,20579.136000000002,20639.66,20603.172,20528.292,20336.436,20752.023999999998
49,v22_WildDolphins,sp1,14312,4,44.68891575269249,45.20702303922336,42.2941718822325,41.08108441982665,45.11702222006832,52.54409747355332,2.2671336015466674,2.0099813231191663,3.9254797652308335,5.169303994799999,2.0489900317050003,0.3658475648191665,23665.932,23713.256,23568.496,23536.536,23308.332000000002,23869.928
50,v22_WildDolphins,sp1,500,5,37.525778165575844,36.67278621895416,34.66874266221498,34.65513653553666,36.489198714760825,44.85586711378251,11.526264960205838,14.037610342130833,22.24737831795084,22.29526513450749,14.660808213055,2.1553360922241667,938.7360000000001,950.58,956.9,935.424,942.7239999999999,950.26
51,v22_WildDolphins,sp1,760,5,38.040153205314155,37.265130261635015,35.14197298449834,35.13694423083,37.057374974495,45.88236394399665,10.239674318659173,12.249785119054994,19.9515502585025,19.954308267135836,12.864545558810002,1.7009983847275003,1353.464,1379.1879999999999,1379.816,1350.48,1362.672,1369.364
52,v22_WildDolphins,sp1,1005,5,38.33900424351749,37.652917006800024,35.50068304851583,35.48977850079586,37.511511899176654,46.55834576294668,9.565508923994997,11.202390135562501,18.36974653858333,18.399964870305,11.594839522314164,1.4549465053525006,1748.116,1781.68,1787.132,1755.616,1773.4479999999999,1774.58
53,v22_WildDolphins,sp1,1529,5,38.909514644514154,38.33977771155,36.05752345068584,36.056993051380026,38.135709857599174,47.47263523978833,8.39317519370417,9.57228455621083,16.16179479866249,16.15246040382667,10.047491542619168,1.1782832329791668,2601.724,2647.736,2651.228,2602.996,2613.728,2618.384
54,v22_WildDolphins,sp1,2326,5,39.47729453535582,39.05417306568084,36.68824178583582,36.70110618563332,38.95175099473667,48.39838022349667,7.376285180875832,8.134675582138334,13.988870329700001,13.934964060430836,8.343515772927496,0.9517444605783336,3897.12,3959.6279999999997,3961.1,3885.864,3948.96,3955.948
55,v22_WildDolphins,sp1,3537,5,40.23523125315249,39.95957795617917,37.44168846749167,37.471761019229156,39.85218702952082,49.24695914847169,6.208979161046666,6.617254118223332,11.777073763086667,11.679943417760837,6.793982270977497,0.7822701329224998,5902.335999999999,5984.556,5966.696,5881.531999999999,5888.932,5930.744000000001
56,v22_WildDolphins,sp1,5380,5,41.163916586255844,41.03230383973836,38.417316656331664,38.3432730804975,41.008604273682494,50.12521108039417,5.031284222534167,5.189456142695831,9.434361362775004,9.575497867771663,5.226614612981667,0.6388727142158335,8900.188,8972.336,9015.308,8842.815999999999,8913.091999999999,9058.756
57,v22_WildDolphins,sp1,8183,5,42.38386275391081,42.417212643728334,39.677409174196676,39.4874447406675,42.479216158736655,50.92011254710749,3.8193310319649982,3.7914064537525007,7.098507124070835,7.387841118994999,3.742070138034999,0.5318106508158335,13480.848,13512.171999999999,13631.736,13365.588,13490.872,13601.648000000001
58,v22_WildDolphins,sp1,12445,5,44.1338129596675,44.314368458933316,41.39381820920999,41.164173319355015,44.30907699711665,51.83630176785083,2.5701657158699995,2.4615182747383337,4.81957206762583,5.059714223238331,2.4670975213541664,0.4311976227991666,20579.136000000002,20639.66,20603.172,20528.292,20336.436,20752.023999999998
59,v22_WildDolphins,sp1,14312,5,44.822549086839196,45.04249878346919,42.07316163982668,41.81826995246001,44.976621796277506,52.16195631007498,2.196533711680833,2.0871911917566663,4.128747759420834,4.363011786990835,2.1178920277658344,0.40030980403,23665.932,23713.256,23568.496,23536.536,23308.332000000002,23869.928
60,v22_WildDolphins,sp1,500,6,37.41605040622665,36.711495384943326,34.52404740250083,35.16107650970581,36.356559048856674,43.1656858577325,11.829212238726662,13.900834278995836,22.99139600299918,19.847708332148333,15.094435459289167,3.1678171019625,938.7360000000001,950.58,956.9,935.424,942.7239999999999,950.26
61,v22_WildDolphins,sp1,760,6,37.93787714973832,37.28160960242581,35.06940414174751,35.62482595344332,36.90590661459917,44.35585617443584,10.493244088436665,12.197240525085,20.283329211764173,17.838280690892507,13.301803294200008,2.404940992305,1353.464,1379.1879999999999,1379.816,1350.48,1362.672,1369.364
62,v22_WildDolphins,sp1,1005,6,38.26394628927499,37.69058989242581,35.481884909639156,35.98553728860584,37.30654669896249,45.119902095278356,9.734286121612497,11.102010437310831,18.44657528650168,16.42300989393917,12.13438338317833,2.0170639446091667,1748.116,1781.68,1787.132,1755.616,1773.4479999999999,1774.58
63,v22_WildDolphins,sp1,1529,6,38.84510931172416,38.35159817883833,36.13256569482585,36.549202812627506,37.95599341801167,46.165475354345,8.523109809258338,9.544562280743332,15.886616153020833,14.429091427354162,10.453999660449167,1.5849383343108328,2601.724,2647.736,2651.228,2602.996,2613.728,2618.384
64,v22_WildDolphins,sp1,2326,6,39.47986394470916,39.10012886373252,36.830142744703345,37.172066620067504,38.742285132296665,47.18312586616084,7.372924229679166,8.045373345247501,13.542291878783331,12.510034901273329,8.735134975319998,1.2539194154558326,3897.12,3959.6279999999997,3961.1,3885.864,3948.96,3955.948
65,v22_WildDolphins,sp1,3537,6,40.27476161311832,40.01796882408334,37.66687460035914,37.93564768028667,39.595217332218326,48.102844283637495,6.154603755127502,6.531067531215839,11.18614698300916,10.509320337273332,7.19386689357917,1.0144571160258335,5902.335999999999,5984.556,5966.696,5881.531999999999,5888.932,5930.744000000001
66,v22_WildDolphins,sp1,5380,6,41.20867635493918,41.06106384784835,38.66577825339919,38.774247957445006,40.73821169387332,49.0593969643625,4.978477082315834,5.15701044188167,8.912538553970832,8.683340237945835,5.5503571280783355,0.8137280581625002,8900.188,8972.336,9015.308,8842.815999999999,8913.091999999999,9058.756
67,v22_WildDolphins,sp1,8183,6,42.440580133024994,42.47853487041584,39.93858144769752,39.91295099211165,42.17661149974414,49.9121436869125,3.7683887228258337,3.7425727038608314,6.682632694330832,6.706128515260831,4.0100847512741655,0.6688144660991663,13480.848,13512.171999999999,13631.736,13365.588,13490.872,13601.648000000001
68,v22_WildDolphins,sp1,12445,6,44.16605102871665,44.383143677905814,41.697550430325826,41.594373693890006,43.969526933534155,50.87277224324832,2.5507734265916664,2.4295832990874993,4.488825682535,4.588828558212499,2.6683305733633325,0.5368539831541669,20579.136000000002,20639.66,20603.172,20528.292,20336.436,20752.023999999998
69,v22_WildDolphins,sp1,14312,6,44.83972110112917,45.11413815588416,42.355857818030024,42.246354987114174,44.66131200071,51.197931669495865,2.187600020054167,2.0563901717216666,3.8630011175416636,3.956986863954167,2.2776249267041657,0.4984752600966666,23665.932,23713.256,23568.496,23536.536,23308.332000000002,23869.928
70,v22_WildDolphins,sp1,500,7,37.02823306779168,36.67265519072668,35.11514728027918,35.468885071287524,36.16822029999583,44.28576219484334,12.959328082729998,14.023992007508333,20.058662825370828,18.478226317506667,15.765777499025008,2.4391821679625005,938.7360000000001,950.58,956.9,935.424,942.7239999999999,950.26
71,v22_WildDolphins,sp1,760,7,37.54852932735415,37.26096004211919,35.692498643971675,35.92906577583249,36.674322680375,45.37497665716168,11.508557068479169,12.251257968131664,17.563374564850005,16.623135303112512,14.038262011936672,1.8967259862525008,1353.464,1379.1879999999999,1379.816,1350.48,1362.672,1369.364
72,v22_WildDolphins,sp1,1005,7,37.871250157527506,37.68268199266584,36.085714171079175,36.273564497729176,37.069930374422505,46.10021405496416,10.691016813774164,11.123926808630838,16.041937465660826,15.357995166513328,12.821471367144172,1.605587967243334,1748.116,1781.68,1787.132,1755.616,1773.4479999999999,1774.58
73,v22_WildDolphins,sp1,1529,7,38.400535774326656,38.3649029003575,36.75200648126,36.807954150575,37.692812211850814,47.04942704390753,9.474453320014169,9.514719236190832,13.764986872777493,13.582489158237493,11.117763267184166,1.2901847585491664,2601.724,2647.736,2651.228,2602.996,2613.728,2618.384
74,v22_WildDolphins,sp1,2326,7,39.00012076900418,39.127509817644174,37.45190222149251,37.43351059133499,38.45818827893,47.973656818966674,8.266938029021665,7.995315063634169,11.726786854783336,11.766688376610832,9.336530423382504,1.0431203156883333,3897.12,3959.6279999999997,3961.1,3885.864,3948.96,3955.948
75,v22_WildDolphins,sp1,3537,7,39.766683834630825,40.03274629138666,38.28075807603583,38.20241496108167,39.32588094041751,48.836228952975844,6.946289017575835,6.506919580406666,9.7005251364625,9.870561942884168,7.659890181085832,0.8554254816716667,5902.335999999999,5984.556,5966.696,5881.531999999999,5888.932,5930.744000000001
76,v22_WildDolphins,sp1,5380,7,40.71051261004249,41.10206354077752,39.279563712335,39.04354943853833,40.48424669826249,49.71624598536917,5.608765016590833,5.104271990386668,7.729715423435831,8.148659313720001,5.888413390916668,0.6987412822258334,8900.188,8972.336,9015.308,8842.815999999999,8913.091999999999,9058.756
77,v22_WildDolphins,sp1,8183,7,41.935950030257466,42.52742946554001,40.52776428625168,40.19868685457666,41.96531942557333,50.546402670214974,4.249090442337499,3.6967819854108326,5.8265968281375,6.270976855464999,4.2115039553691656,0.5774524662824999,13480.848,13512.171999999999,13631.736,13365.588,13490.872,13601.648000000001
78,v22_WildDolphins,sp1,12445,7,43.65907425301833,44.432209278249985,42.30358880814165,41.86549913417248,43.77829162396415,51.46342531033165,2.8746277301249985,2.3949546224516665,3.901252561359169,4.3050025758674995,2.786744575152502,0.4682374368658336,20579.136000000002,20639.66,20603.172,20528.292,20336.436,20752.023999999998
79,v22_WildDolphins,sp1,14312,7,44.31671305368084,45.155724419727534,42.97968302060669,42.511972089365,44.4691291744675,51.77769525149002,2.4753521365308324,2.0307874215724997,3.3433492439008337,3.716553887153335,2.3820446695233333,0.4358504238700004,23665.932,23713.256,23568.496,23536.536,23308.332000000002,23869.928
80,v22_WildDolphins,sp1,500,8,37.27612743212665,37.153662750631646,35.509959419499175,35.453784579204154,36.28596957404749,43.721387333605,12.208498249673333,12.543079350955,18.326759014935824,18.555744454457507,15.327996883044168,2.809288567721666,938.7360000000001,950.58,956.9,935.424,942.7239999999999,950.26
81,v22_WildDolphins,sp1,760,8,37.77581604160416,37.730059741453346,36.112798831668336,35.946746810135004,36.81219363332419,44.86080963979085,10.887629272096666,10.990460350310004,15.953353494789162,16.562964834041672,13.584038086058333,2.1590299340575,1353.464,1379.1879999999999,1379.816,1350.48,1362.672,1369.364
82,v22_WildDolphins,sp1,1005,8,38.16707321304164,38.18230143916582,36.50618142639833,36.30568862196085,37.21248415502415,45.61172652361251,9.957363810245834,9.908976077187498,14.571182567195,15.254134099234172,12.394973058385002,1.815452764035,1748.116,1781.68,1787.132,1755.616,1773.4479999999999,1774.58
83,v22_WildDolphins,sp1,1529,8,38.69812650720499,38.88413123545916,37.161363169227506,36.858951909272506,37.83040562860083,46.6069123013775,8.818888202990832,8.437995553178336,12.5364949898075,13.434338936005833,10.7600942535575,1.4429382196508331,2601.724,2647.736,2651.228,2602.996,2613.728,2618.384
84,v22_WildDolphins,sp1,2326,8,39.332785907495015,39.68897938433248,37.86864084494498,37.48436793723084,38.60674684115335,47.60655793192336,7.632972775029999,7.022486551970835,10.662991330395,11.639262591578325,9.012206100829168,1.1454450047583329,3897.12,3959.6279999999997,3961.1,3885.864,3948.96,3955.948
85,v22_WildDolphins,sp1,3537,8,40.08429721110834,40.5891917193433,38.703761492679995,38.24044858860915,39.517331435846685,48.49518070062085,6.434335236509168,5.72164881216083,8.81148923591667,9.790484117837504,7.328211118552496,0.9322011341575,5902.335999999999,5984.556,5966.696,5881.531999999999,5888.932,5930.744000000001
86,v22_WildDolphins,sp1,5380,8,41.07017363680668,41.66228211327167,39.674151444380854,39.14410493119083,40.6762913692475,49.39983876402084,5.145151941755,4.4862207975249975,7.067347129585838,7.970417356405834,5.633135644035,0.756333049285,8900.188,8972.336,9015.308,8842.815999999999,8913.091999999999,9058.756
87,v22_WildDolphins,sp1,8183,8,42.321217515235,43.09277423154415,40.92162554525668,40.31137453716668,42.17485053636084,50.27748973625082,3.875694590381667,3.2448736927275004,5.331168678973332,6.121483825216668,4.015174440200834,0.6182119746724999,13480.848,13512.171999999999,13631.736,13365.588,13490.872,13601.648000000001
88,v22_WildDolphins,sp1,12445,8,44.014462588621676,44.93164360724585,42.71097958376415,41.912462749761694,44.04428972654336,51.20085130784998,2.6424747231950017,2.1352750569650003,3.555738596815832,4.267052368224167,2.625469238463333,0.5006521797641665,20579.136000000002,20639.66,20603.172,20528.292,20336.436,20752.023999999998
89,v22_WildDolphins,sp1,14312,8,44.673511495730025,45.66370373288333,43.400089096479995,42.55656734631749,44.748398679485824,51.53422862431334,2.274226688606667,1.8065892991716668,3.040445154855836,3.686995877512501,2.2354365951175,0.4641326148775002,23665.932,23713.256,23568.496,23536.536,23308.332000000002,23869.928
