,sequence,res_scheme,bitrate,chunk,q_0,q_1,q_2,q_3,q_4,q_5,d_0,d_1,d_2,d_3,d_4,d_5,b_0,b_1,b_2,b_3,b_4,b_5
14,v22_WildDolphins,sp4,2326,1,38.604173296931656,39.216158675268346,38.064491124345004,35.202332673120004,38.13211086604667,48.34067562892499,9.045828868303335,7.804960937523334,10.176576079126669,19.643969818115,10.03666355283,0.9545734472799998,3906.56,3937.012,3955.5840000000003,3907.784,3953.212,3969.9359999999997
15,v22_WildDolphins,sp4,3537,1,39.02704688154999,39.63566048252333,38.494578665098345,35.653045235948326,38.35451467555,48.87649499959166,8.212106533321668,7.088865212180001,9.217764282616665,17.711471625145006,9.537404612766666,0.8438960957966668,5910.02,5929.224,5931.255999999999,5902.94,5858.632,6004.7519999999995
16,v22_WildDolphins,sp4,5380,1,39.44787042683,39.99751497370667,38.932597291938336,36.067343059398326,38.517793616051655,49.35140294713334,7.462113987723331,6.522474787295001,8.333490995693332,16.100481908865,9.189065198646668,0.7564840173833333,8931.735999999999,8852.176,8847.496,8866.948,8788.704,9064.372
17,v22_WildDolphins,sp4,8183,1,39.79436740274,40.262104060155,39.29216024519667,36.394313947856666,38.639271750043335,49.767155938493346,6.8952626100900005,6.13655716771,7.669824115788331,14.927667599004998,8.935067887198333,0.6874530190433333,13428.011999999999,13171.243999999999,13200.764,13302.208,13236.851999999999,13739.952
18,v22_WildDolphins,sp4,12445,1,40.05775142801501,40.44450593298335,39.562131964218345,36.62087313843834,38.677838693945,50.13510642847,6.494159158138332,5.885237669781668,7.207280942471668,14.167289744148333,8.855399502303335,0.6316721495683333,20169.676,19893.376,19804.523999999998,19912.908,19936.92,20743.004
19,v22_WildDolphins,sp4,14312,1,40.122293321323326,40.48079634043,39.614702382065,36.68270627672,38.688489114493336,50.2681575406,6.400053094846666,5.836179906893332,7.120579747886668,13.966483924983333,8.834781068045,0.6126732538533334,23464.68,22728.748,22698.1,22878.612,22825.604,23760.096
20,v22_WildDolphins,sp4,500,2,37.45580279351501,37.60571172170668,35.29227035697168,33.63989766389333,36.91799859929166,45.87349023717999,11.734216808316667,11.332242214068337,19.34972982928,28.14769863357667,13.25734259698,1.686235707875,925.88,940.716,942.0880000000001,924.148,934.852,938.944
21,v22_WildDolphins,sp4,760,2,37.88309884978165,38.099257404313335,35.76578424713667,34.01845429026667,37.288698941888335,46.58301417884166,10.640252668186669,10.1150580892,17.353704292370008,25.79844176430833,12.174923220776666,1.4323414100316667,1344.692,1369.98,1372.2320000000002,1340.116,1354.628,1376.24
22,v22_WildDolphins,sp4,1005,2,38.197914268441664,38.38156015075166,36.083654831496666,34.271413047635,37.54639714021833,47.013270478961665,9.902316811536668,9.475558648603334,16.139077758861667,24.340977735506662,11.469625860883337,1.2968895594583332,1748.5839999999998,1772.596,1780.608,1748.256,1771.736,1783.12
23,v22_WildDolphins,sp4,1529,2,38.661678647516666,38.897959616111656,36.58042198455334,34.675773382755,37.85286990083333,47.645993546791665,8.901296265916669,8.415844793975001,14.385109193966663,22.17456364328,10.689712527763332,1.1211512667083334,2611.38,2636.5679999999998,2640.888,2586.6079999999997,2616.236,2641.452
24,v22_WildDolphins,sp4,2326,2,39.12072114286834,39.34883438069,37.103965502196665,35.112858024240005,38.167853775344994,48.29591356301499,8.01703858145,7.582944113560001,12.760478506786663,20.051732036955,9.942326632258334,0.9649564032583332,3906.56,3937.012,3955.5840000000003,3907.784,3953.212,3969.9359999999997
25,v22_WildDolphins,sp4,3537,2,39.616539783943345,39.80373298263833,37.59784814514667,35.55316170510166,38.404254275801655,48.829522482915,7.158054855439999,6.827170478699999,11.382678652934999,18.118100249106668,9.416503884641664,0.8532020748116664,5910.02,5929.224,5931.255999999999,5902.94,5858.632,6004.7519999999995
26,v22_WildDolphins,sp4,5380,2,40.088152508556654,40.16771547430501,38.084823709958336,35.95656500538333,38.57464289388,49.30613638732501,6.425428562753334,6.277750084645,10.169457538928333,16.507888419041663,9.053991813793337,0.7644325367633332,8931.735999999999,8852.176,8847.496,8866.948,8788.704,9064.372
27,v22_WildDolphins,sp4,8183,2,40.48935695800833,40.44565899299501,38.47628432783999,36.26354291784666,38.68474731275167,49.716024921901656,5.8611081263400004,5.8869019681733326,9.286054225778331,15.376649276531667,8.827505862536665,0.6954698377783333,13428.011999999999,13171.243999999999,13200.764,13302.208,13236.851999999999,13739.952
28,v22_WildDolphins,sp4,12445,2,40.778006967546666,40.62362896138833,38.751345091051675,36.46147484675,38.726587900021656,50.09585729413666,5.485898847086667,5.651605252144999,8.713861498403332,14.690652969563331,8.744036572901669,0.6371527720883332,20169.676,19893.376,19804.523999999998,19912.908,19936.92,20743.004
29,v22_WildDolphins,sp4,14312,2,40.85097985955001,40.664034553666674,38.814148006595,36.51111683139833,38.730425844596674,50.21642662985999,5.395662248668334,5.599247715668333,8.588163290426667,14.523374000438332,8.735728018628333,0.6197608807116666,23464.68,22728.748,22698.1,22878.612,22825.604,23760.096
30,v22_WildDolphins,sp4,500,3,38.16333085528833,37.380091498266665,34.782681826018326,33.91563815222334,37.12417313663,45.83942411869332,9.984677649226665,11.920610689744999,21.645822689505003,26.416300721865007,12.635938032721667,1.699610062121667,925.88,940.716,942.0880000000001,924.148,934.852,938.944
31,v22_WildDolphins,sp4,760,3,38.60651081707168,37.85030158442167,35.173445441884994,34.256790532515,37.497400022201674,46.52388324476999,9.011899449198332,10.696463815541668,19.789321168268327,24.423426920363337,11.594936329943335,1.4520763558133334,1344.692,1369.98,1372.2320000000002,1340.116,1354.628,1376.24
32,v22_WildDolphins,sp4,1005,3,38.922581427625005,38.13904199617333,35.489819236823344,34.57241817066334,37.78093970623168,46.92494585285832,8.382811220965001,10.00752476506167,18.397820404395002,22.708296618814998,10.862144796496668,1.323573020366667,1748.5839999999998,1772.596,1780.608,1748.256,1771.736,1783.12
33,v22_WildDolphins,sp4,1529,3,39.359886834404996,38.640172212891656,35.94153923691833,34.988571894930004,38.073661319755004,47.56004313684667,7.577524684533333,8.916320024454997,16.584830774171664,20.637339337126665,10.153055201021667,1.1437355339716668,2611.38,2636.5679999999998,2640.888,2586.6079999999997,2616.236,2641.452
34,v22_WildDolphins,sp4,2326,3,39.82996750604,39.076153676131675,36.40352488716999,35.46277983861,38.36775932698501,48.16500143037332,6.799658146396668,8.064478195321668,14.91393103891,18.505245928329998,9.490455162088333,0.9948207342666666,3906.56,3937.012,3955.5840000000003,3907.784,3953.212,3969.9359999999997
35,v22_WildDolphins,sp4,3537,3,40.333329590688344,39.540829602915004,36.85193804803501,35.92194275880333,38.585606893665016,48.72697685721833,6.055121366311666,7.244460965066667,13.451520840556665,16.649608393455,9.026435338975,0.8740003717433333,5910.02,5929.224,5931.255999999999,5902.94,5858.632,6004.7519999999995
36,v22_WildDolphins,sp4,5380,3,40.814736787061655,39.913766857716645,37.28271520051667,36.35200565970168,38.761706596581675,49.20318510628,5.4188633341050005,6.646299981466666,12.177667335849998,15.080263878258336,8.669538535016668,0.7832353773216666,8931.735999999999,8852.176,8847.496,8866.948,8788.704,9064.372
37,v22_WildDolphins,sp4,8183,3,41.21263345258,40.19037406717833,37.60108511823167,36.670092499365,38.879664124628334,49.61843313709001,4.9435577189433335,6.234466432306666,11.315420688578337,14.014636649909999,8.437830780578334,0.7116934112800001,13428.011999999999,13171.243999999999,13200.764,13302.208,13236.851999999999,13739.952
38,v22_WildDolphins,sp4,12445,3,41.498405385584995,40.367488695671675,37.82431717998,36.86263222182335,38.911400674335,49.98058865721834,4.629033659586668,5.985126136871668,10.74644589111833,13.406266012333331,8.377306730358333,0.6548455740166667,20169.676,19893.376,19804.523999999998,19912.908,19936.92,20743.004
39,v22_WildDolphins,sp4,14312,3,41.582164072505,40.39937128000333,37.88043244818001,36.90859363553332,38.92206059067,50.099322749986655,4.540515071851668,5.941574393350001,10.609000179656668,13.264923176355,8.356835055686666,0.6371767060666665,23464.68,22728.748,22698.1,22878.612,22825.604,23760.096
40,v22_WildDolphins,sp4,500,4,37.77666456925332,37.00077011030335,35.157397269011675,34.00602532724667,37.053333977920005,46.01320914152834,10.87889784105167,13.018323350203334,19.867117902249998,25.878518343228325,12.848297027078333,1.6347588213350002,925.88,940.716,942.0880000000001,924.148,934.852,938.944
41,v22_WildDolphins,sp4,760,4,38.215371531950005,37.49677239845501,35.520427624316675,34.39032406182666,37.420485720943326,46.670205197579996,9.840949806718337,11.614036338335007,18.277339139268328,23.687832587563328,11.80282412176,1.40500904025,1344.692,1369.98,1372.2320000000002,1340.116,1354.628,1376.24
42,v22_WildDolphins,sp4,1005,4,38.508226096853335,37.764807495415,35.77915162099833,34.71772190818333,37.669337320241674,47.078078540985004,9.201194483996668,10.920056217221664,17.216549692653338,21.967546404918338,11.147159211861668,1.2791433831716668,1748.5839999999998,1772.596,1780.608,1748.256,1771.736,1783.12
43,v22_WildDolphins,sp4,1529,4,38.968071400008334,38.22033331760834,36.202373906663325,35.133900538961676,37.929111648363325,47.680370612521656,8.280776864941666,9.832976995763337,15.621690856863331,19.957771507070007,10.499125174291665,1.1132791651083336,2611.38,2636.5679999999998,2640.888,2586.6079999999997,2616.236,2641.452
44,v22_WildDolphins,sp4,2326,4,39.45288139286335,38.637786614426666,36.614218255203326,35.679438984135,38.218899041308326,48.24126416010001,7.41262189122,8.931831707635002,14.207690116893337,17.603041318985,9.820569803766665,0.9783578558,3906.56,3937.012,3955.5840000000003,3907.784,3953.212,3969.9359999999997
45,v22_WildDolphins,sp4,3537,4,39.97176058557333,39.075277082265,37.032521695303345,36.187480623471664,38.408751077454994,48.78545621864833,6.58263414593,8.073623548528332,12.90410746434,15.662959333056667,9.400697348021664,0.8625725551816668,5910.02,5929.224,5931.255999999999,5902.94,5858.632,6004.7519999999995
46,v22_WildDolphins,sp4,5380,4,40.45826520926667,39.42954868812501,37.398972379798344,36.643035581416676,38.571272260206655,49.24437417935833,5.887292276985001,7.438968502461666,11.857622522248333,14.102399371848335,9.056215197363334,0.7758269329116665,8931.735999999999,8852.176,8847.496,8866.948,8788.704,9064.372
47,v22_WildDolphins,sp4,8183,4,40.88054697593999,39.683511618305005,37.67348791486165,37.009171611048345,38.666231049801674,49.65032786345167,5.345104340443332,7.016029112278335,11.131638937333332,12.963039139360001,8.860775434918336,0.7063863404233335,13428.011999999999,13171.243999999999,13200.764,13302.208,13236.851999999999,13739.952
48,v22_WildDolphins,sp4,12445,4,41.16944507807501,39.850929346985005,37.85064688825,37.21686136560499,38.696552849076646,50.00757972097333,5.004812399004999,6.750529356558332,10.685658868278331,12.358456576793337,8.799641050558334,0.6506026371000001,20169.676,19893.376,19804.523999999998,19912.908,19936.92,20743.004
49,v22_WildDolphins,sp4,14312,4,41.25631799101999,39.88416802525333,37.894297019865,37.2662412293,38.704804969891676,50.11096893114835,4.90665808371,6.6991731074950005,10.579083750095,12.219149265713336,8.78263901223,0.6352810414950001,23464.68,22728.748,22698.1,22878.612,22825.604,23760.096
50,v22_WildDolphins,sp4,500,5,37.873599573365,36.859212758095005,34.67390865324833,34.65431521461833,36.502403580913345,45.557241911480006,10.643588973059998,13.437356737933333,22.219860584718337,22.298147806566664,14.601474567775,1.82784721466,925.88,940.716,942.0880000000001,924.148,934.852,938.944
51,v22_WildDolphins,sp4,760,5,38.32707675988167,37.28924981285665,35.132608704754986,35.073097146746676,36.869784704998345,46.23535143071167,9.591736606075,12.172013009873332,19.98663172965,20.246253781085,13.41582407514333,1.5627562024000001,1344.692,1369.98,1372.2320000000002,1340.116,1354.628,1376.24
52,v22_WildDolphins,sp4,1005,5,38.61491343819333,37.59634614900167,35.37028733806499,35.41160503888833,37.12389438241167,46.62013591223833,8.979109281040001,11.338823386278332,18.920189715126664,18.727535414946672,12.648086237049998,1.4303996317666663,1748.5839999999998,1772.596,1780.608,1748.256,1771.736,1783.12
53,v22_WildDolphins,sp4,1529,5,39.07748872657,38.04587206251167,35.831119229208326,35.851131531006665,37.399767913371676,47.208562226184995,8.078907922549998,10.225573169968335,17.01285327714167,16.926376563508338,11.871368468550001,1.2491902148566665,2611.38,2636.5679999999998,2640.888,2586.6079999999997,2616.236,2641.452
54,v22_WildDolphins,sp4,2326,5,39.533541710475,38.497083333453325,36.28976488571835,36.39696948203333,37.69790906074,47.770301642411674,7.277954115103332,9.216630693933332,15.304255374308331,14.926760877384998,11.084101731819999,1.097211494445,3906.56,3937.012,3955.5840000000003,3907.784,3953.212,3969.9359999999997
55,v22_WildDolphins,sp4,3537,5,40.06167260605333,38.92228043072,36.760451899873345,36.923662196933336,37.88558527643001,48.326714991376654,6.4488301468266656,8.357876815846666,13.730146462850001,13.22578428746,10.615349619698332,0.9646885987483336,5910.02,5929.224,5931.255999999999,5902.94,5858.632,6004.7519999999995
56,v22_WildDolphins,sp4,5380,5,40.567505767233335,39.266559564076665,37.18284908816499,37.398015591488345,38.04164467155,48.77109118720333,5.7442052188083315,7.72072614722,12.453698366345,11.860986877710001,10.241654308598333,0.8706701579266667,8931.735999999999,8852.176,8847.496,8866.948,8788.704,9064.372
57,v22_WildDolphins,sp4,8183,5,41.00210038321999,39.52050854994165,37.50234963764834,37.793344995151664,38.12324814573167,49.15828287449334,5.199273112075,7.282343889591668,11.567959569023335,10.830631053663335,10.051505489703333,0.7963987301866666,13428.011999999999,13171.243999999999,13200.764,13302.208,13236.851999999999,13739.952
58,v22_WildDolphins,sp4,12445,5,41.305100952343345,39.677558624176655,37.70062562370501,38.01347259483667,38.15298152328168,49.507224781418344,4.852116323369999,7.023713868436668,11.050908749213333,10.29583690649833,9.983794239169999,0.7348163313316667,20169.676,19893.376,19804.523999999998,19912.908,19936.92,20743.004
59,v22_WildDolphins,sp4,14312,5,41.392030422655004,39.711561082571656,37.748613816601654,38.06178533028667,38.161192045374996,49.610675839255,4.7573558644733325,6.968978717299999,10.929367574910001,10.182376155173332,9.964995306953334,0.7175733725466668,23464.68,22728.748,22698.1,22878.612,22825.604,23760.096
60,v22_WildDolphins,sp4,500,6,37.913875644171675,36.814636310433336,34.50863899552333,35.224844605341666,36.21498326963,43.682662282761676,10.545495835401663,13.564284053496664,23.073633636438327,19.54993367543834,15.57833136934667,2.7998672032300003,925.88,940.716,942.0880000000001,924.148,934.852,938.944
61,v22_WildDolphins,sp4,760,6,38.334969292909996,37.29934070311667,35.02496175746,35.61966286333,36.57771678340834,44.431972252363344,9.568052019884998,12.136889068378332,20.488493520161672,17.857681863758334,14.328008951433329,2.3560686731966665,1344.692,1369.98,1372.2320000000002,1340.116,1354.628,1376.24
62,v22_WildDolphins,sp4,1005,6,38.611495359066666,37.60431240218667,35.32039132570501,35.913445531635006,36.769928836436655,44.84989969655499,8.981117786665003,11.310963910018337,19.13549071126,16.687256552668334,13.708173021503331,2.1398874853216663,1748.5839999999998,1772.596,1780.608,1748.256,1771.736,1783.12
63,v22_WildDolphins,sp4,1529,6,39.091559325458334,38.049947047225,35.829002963753325,36.368101237118346,37.06508859837001,45.455278364031656,8.04405549725,10.208203843578334,17.024637758546664,15.032408562786667,12.80809631663667,1.860392238053333,2611.38,2636.5679999999998,2640.888,2586.6079999999997,2616.236,2641.452
64,v22_WildDolphins,sp4,2326,6,39.585680579316666,38.498704170749996,36.346309738653346,36.88677213905333,37.30122335043834,46.02855294740166,7.180003316315,9.207500422118333,15.116097484131668,13.33800432402,12.130125358389998,1.6298659656066663,3906.56,3937.012,3955.5840000000003,3907.784,3953.212,3969.9359999999997
65,v22_WildDolphins,sp4,3537,6,40.11782503192501,38.907707716901655,36.89662843638,37.40532931413167,37.476799571861655,46.547501263921674,6.353584123375,8.379737002306667,13.31740209019,11.838832043821665,11.650062610038333,1.4458647579166668,5910.02,5929.224,5931.255999999999,5902.94,5858.632,6004.7519999999995
66,v22_WildDolphins,sp4,5380,6,40.61560780266833,39.250983546620006,37.35523436598832,37.86868982018166,37.62470814766333,46.969341938651674,5.664842703381666,7.742816467484999,11.979584780951667,10.641005926038332,11.262022115241669,1.3115812066283334,8931.735999999999,8852.176,8847.496,8866.948,8788.704,9064.372
67,v22_WildDolphins,sp4,8183,6,41.04975522433501,39.498202528248335,37.72962989457167,38.26435000826665,37.694240231425006,47.32155157423167,5.124577760055001,7.3132381461749985,10.98746968497167,9.712043158846665,11.082592322544999,1.209122638446667,13428.011999999999,13171.243999999999,13200.764,13302.208,13236.851999999999,13739.952
68,v22_WildDolphins,sp4,12445,6,41.35465515193166,39.64123063818668,37.939156640673325,38.48056536117833,37.72205808059167,47.62807244267001,4.77604646366,7.0766788445483355,10.468851047669997,9.240547932801666,11.01209940162333,1.1264987774250002,20169.676,19893.376,19804.523999999998,19912.908,19936.92,20743.004
69,v22_WildDolphins,sp4,14312,6,41.44470788436666,39.681831269225,37.99047918589333,38.534273100766676,37.730305663108346,47.712973902588345,4.678021328243333,7.010958268915,10.34606040821,9.126577457353335,10.990991685225,1.104626696073333,23464.68,22728.748,22698.1,22878.612,22825.604,23760.096
70,v22_WildDolphins,sp4,500,7,37.50109464766168,36.809749057628345,35.19064763262667,35.51972661518165,36.05560744118999,44.722476884223326,11.636447610318331,13.585096798261668,19.70490797908,18.264662898391663,16.151914759365,2.2010743543766664,925.88,940.716,942.0880000000001,924.148,934.852,938.944
71,v22_WildDolphins,sp4,760,7,37.91516992841167,37.25136544771499,35.68014125791,35.93884719009167,36.38887886101,45.40442464042,10.580201037931664,12.271127332313334,17.606411453508333,16.586685455189993,14.958042061720002,1.8807128344016668,1344.692,1369.98,1372.2320000000002,1340.116,1354.628,1376.24
72,v22_WildDolphins,sp4,1005,7,38.1618788113,37.54291348969501,35.96494664111001,36.248322774263336,36.59693822058333,45.79160839430835,9.998720005078333,11.474870953109994,16.48653480237167,15.445390486705,14.256014668703337,1.7204042281066665,1748.5839999999998,1772.596,1780.608,1748.256,1771.736,1783.12
73,v22_WildDolphins,sp4,1529,7,38.60242901116667,37.96342609484,36.47714212058999,36.696871260063325,36.84347928610666,46.37458500920001,9.043567230909998,10.418170613455,14.653646137315002,13.932753493338337,13.469080820203335,1.5047223395099998,2611.38,2636.5679999999998,2640.888,2586.6079999999997,2616.236,2641.452
74,v22_WildDolphins,sp4,2326,7,39.03262618384834,38.406157270090006,36.999156375540004,37.18563772068,37.06494031743667,46.91224836552335,8.191449263118333,9.409480780245,12.995153038805,12.448663052246664,12.798741063545,1.3299649659049997,3906.56,3937.012,3955.5840000000003,3907.784,3953.212,3969.9359999999997
75,v22_WildDolphins,sp4,3537,7,39.520674425948336,38.814104153266655,37.52273969857334,37.67815055439,37.21622674707333,47.39101058201332,7.328937967380002,8.56824759281,11.522154892955001,11.115433956073334,12.359521842870002,1.1917762729616663,5910.02,5929.224,5931.255999999999,5902.94,5858.632,6004.7519999999995
76,v22_WildDolphins,sp4,5380,7,40.00188416654335,39.137409474355,37.96250739390667,38.106081077815006,37.342833724183336,47.80214174680667,6.562513890715,7.9528856648916655,10.413908338943333,10.073326394186664,12.004617225276663,1.0845723028233332,8931.735999999999,8852.176,8847.496,8866.948,8788.704,9064.372
77,v22_WildDolphins,sp4,8183,7,40.41232968050167,39.357753742003325,38.31701031697501,38.475509094820005,37.408611346348344,48.14572790702334,5.9734380721983324,7.561439735988332,9.598096048223336,9.251482588956668,11.824902940216667,1.002300587795,13428.011999999999,13171.243999999999,13200.764,13302.208,13236.851999999999,13739.952
78,v22_WildDolphins,sp4,12445,7,40.702321121569994,39.48609689948334,38.51858660157999,38.6848144025,37.42735020592,48.44501524649165,5.591466979883333,7.341451702571668,9.163937088189998,8.817155004903334,11.774482824568336,0.9359631916983332,20169.676,19893.376,19804.523999999998,19912.908,19936.92,20743.004
79,v22_WildDolphins,sp4,14312,7,40.78319378842001,39.52144604134501,38.567138595665,38.73386574437335,37.437497860011675,48.526642475073345,5.489078856819999,7.282449097601668,9.062259388176667,8.717591254144999,11.746320849368336,0.9187570742966664,23464.68,22728.748,22698.1,22878.612,22825.604,23760.096
80,v22_WildDolphins,sp4,500,8,37.73396120362835,37.31263755441,35.63626773465333,35.543927566395006,36.154405829361664,44.20988798544667,10.998568373281666,12.092024346136668,17.78596999312667,18.170114102476667,15.792494322670002,2.50114358139,925.88,940.716,942.0880000000001,924.148,934.852,938.944
81,v22_WildDolphins,sp4,760,8,38.15892299899333,37.78894571048832,36.120089074345,35.98012485730667,36.522136715056675,44.84160556118,9.9753807974,10.837134917305,15.909821322236668,16.43067799079,14.514291485786664,2.16486189733,1344.692,1369.98,1372.2320000000002,1340.116,1354.628,1376.24
82,v22_WildDolphins,sp4,1005,8,38.43350436857334,38.12537875250667,36.43184864764333,36.25935373471832,36.72239731714,45.31053962668334,9.364735666613331,10.030488840948333,14.808623564118333,15.409378323559999,13.859255740183336,1.9422060575766664,1748.5839999999998,1772.596,1780.608,1748.256,1771.736,1783.12
83,v22_WildDolphins,sp4,1529,8,38.882993148486655,38.576004303779996,36.92165009210666,36.73244724580333,36.976744509876674,45.928802778701666,8.447272187065003,9.045269260078332,13.230528922321668,13.816062621521668,13.073552575843337,1.6837549892283334,2611.38,2636.5679999999998,2640.888,2586.6079999999997,2616.236,2641.452
84,v22_WildDolphins,sp4,2326,8,39.34573548650499,39.091362543283346,37.43535615296,37.19021143369001,37.208163207606674,46.49662573874665,7.596411202873332,8.033520926006666,11.757356678833332,12.434220990306668,12.395943037704999,1.476769794095,3906.56,3937.012,3955.5840000000003,3907.784,3953.212,3969.9359999999997
85,v22_WildDolphins,sp4,3537,8,39.844976621845,39.537918671365006,37.93492014640668,37.6687758989,37.38180205437834,47.01563341887165,6.7758526406750015,7.251011604973332,10.481505783186666,11.135736952881665,11.912808231843336,1.3096625845466667,5910.02,5929.224,5931.255999999999,5902.94,5858.632,6004.7519999999995
86,v22_WildDolphins,sp4,5380,8,40.33479815399,39.91439231941333,38.37160272957667,38.09462263250501,37.501663582556674,47.463939210738324,6.055673565048333,6.649853450206666,9.478963479143335,10.095624875056668,11.590471477618332,1.1810226577933334,8931.735999999999,8852.176,8847.496,8866.948,8788.704,9064.372
87,v22_WildDolphins,sp4,8183,8,40.74680626806667,40.185498330318325,38.716660152678344,38.46346159395,37.56047071863334,47.850778819875,5.50889103384,6.248458456436665,8.755349609371669,9.2716890923,11.435137808966664,1.0799624680400002,13428.011999999999,13171.243999999999,13200.764,13302.208,13236.851999999999,13739.952
88,v22_WildDolphins,sp4,12445,8,41.05245491060001,40.32879246847666,38.91063423152001,38.677604630873326,37.58448807524,48.18778362355833,5.1363350741566665,6.046162193368334,8.373101912825,8.824935096468334,11.371077340346663,0.9992943794183334,20169.676,19893.376,19804.523999999998,19912.908,19936.92,20743.004
89,v22_WildDolphins,sp4,14312,8,41.12265795776667,40.365314795775,38.957340254,38.724173099338344,37.591257985968326,48.27569369017667,5.054773958743332,5.995517282421668,8.283465993845,8.730797400473334,11.353490815036665,0.9793883222666666,23464.68,22728.748,22698.1,22878.612,22825.604,23760.096
90,v22_WildDolphins,sp4,500,9,37.628175842281664,37.21332458461666,36.23189684014667,35.612079867768344,36.25904321481667,44.11637675208,11.328558997358336,12.406421084126663,15.503398681481665,17.876586703655,15.408008565803332,2.5243591370600003,925.88,940.716,942.0880000000001,924.148,934.852,938.944
