,sequence,res_scheme,bitrate,chunk,q_0,q_1,q_2,q_3,q_4,q_5,d_0,d_1,d_2,d_3,d_4,d_5,b_0,b_1,b_2,b_3,b_4,b_5
1677,v15_OceanShark,sp1,8183,8,40.4065787424,50.0364966512,39.1974823723,39.9919227873,41.824686001799996,50.586086156899995,6.09293833632,0.965212769871,9.94148912018,6.877323162939999,4.44186961948,0.601237510623,17212.52,17332.028000000002,17351.352,17113.62,17254.356,17136.672
1678,v15_OceanShark,sp1,12445,8,42.8457237128,51.996893190600005,41.659534048699996,42.0243666907,43.932684305900004,52.071511977,3.44958050805,0.580905340724,5.53655088571,4.304174780109999,2.7305131402900003,0.424547189451,25899.756,26053.496,26180.42,25952.852000000003,25878.916,25913.12
1679,v15_OceanShark,sp1,14312,8,43.680850766599995,52.6388418708,42.5926768042,42.719427549,44.776373319799994,52.561848543500005,2.84967205782,0.490832029645,4.440015872759999,3.6695100406699996,2.2481380238999997,0.37884350122599997,29726.548,29852.124,30083.384,29693.94,29842.564,29730.703999999998
1680,v15_OceanShark,sp1,500,9,34.430820366300004,44.47110318520001,44.549228475,33.9779685196,34.648738424499996,43.5941373463,23.5290929956,2.34737966868,2.48218715405,26.4328284158,22.628729933600003,2.8673180517400003,1047.156,1210.976,1213.492,1178.576,1202.8239999999998,1188.952
1681,v15_OceanShark,sp1,760,9,36.4715625912,45.9652367635,46.0054480883,34.2326422636,34.9542668841,45.1004041588,14.678587331500001,1.6664075985799998,1.7580549273900001,25.0349607263,21.0808353262,2.02743021526,1712.4720000000002,1752.612,1747.2320000000002,1721.316,1749.896,1722.7679999999998
1682,v15_OceanShark,sp1,1005,9,36.993022617600005,46.8181307739,46.7222289566,34.479509582,35.2095508556,46.1146684779,13.0311898096,1.3693241697,1.50794426092,23.728340052199997,19.919592,1.6041763988,2238.688,2279.324,2265.86,2241.34,2275.1839999999997,2231.448
1683,v15_OceanShark,sp1,1529,9,37.8337062539,48.1235281416,47.8756142103,34.930489379899996,35.6294837796,47.5004133896,10.7494529503,1.0150065318200001,1.14436317859,21.4012098902,18.088565908,1.1665872267200001,3342.612,3393.62,3369.796,3319.4,3362.0679999999998,3316.716
1684,v15_OceanShark,sp1,2326,9,38.8074323811,49.4209476465,49.047712062799995,35.5073834761,36.1890738074,48.803398632299995,8.604971931860002,0.7540758291590001,0.862620145202,18.7466046545,15.9508950165,0.865331706291,5025.44,5085.88,5068.584,4997.2,5020.472,4978.236
1685,v15_OceanShark,sp1,3537,9,39.8940323778,50.7383622478,50.2883196463,36.2153312524,37.0570885887,50.0784421307,6.70597246719,0.557392489741,0.6454700313139999,16.0168150268,13.1032648504,0.6463569627769999,7569.964,7632.656,7654.268,7534.2519999999995,7554.264,7503.568
1686,v15_OceanShark,sp1,5380,9,41.2710448881,52.172860763,51.75348073560001,37.6114531445,38.2771246887,51.3699825468,4.91948079351,0.40214040886600005,0.455014636523,11.614221464000002,9.91771095973,0.481007401919,11426.604,11534.14,11473.052,11351.96,11394.24,11334.388
1687,v15_OceanShark,sp1,8183,9,42.8165691267,53.6251385408,53.0765514992,39.7080841279,40.5002430808,52.7474939476,3.4585802057999997,0.288663065636,0.33559812685699997,7.22352528365,5.95142940165,0.351364542375,17212.52,17332.028000000002,17351.352,17113.62,17254.356,17136.672
1688,v15_OceanShark,sp1,12445,9,44.6708078355,55.189844122,54.422311448500004,41.883353161399995,42.6456026755,54.11102770189999,2.27001227283,0.20206519615200003,0.247163737696,4.38903998588,3.64458643699,0.25739545267700004,25899.756,26053.496,26180.42,25952.852000000003,25878.916,25913.12
1689,v15_OceanShark,sp1,14312,9,45.404947049200004,55.7010661277,54.913718222,42.6907464814,43.567317718599995,54.59576041850001,1.9199902163900002,0.17980152080400003,0.221045137708,3.6531142463300004,2.9500600766500003,0.23056153452199998,29726.548,29852.124,30083.384,29693.94,29842.564,29730.703999999998
1690,v15_OceanShark,sp1,500,10,35.1341857955,44.3795245476,45.113373494399994,36.0172965358,36.8638766587,42.381539254,19.9890314363,2.4139474556400002,2.02403141435,16.3071198431,13.9930165204,3.81722747127,1047.156,1210.976,1213.492,1178.576,1202.8239999999998,1188.952
1691,v15_OceanShark,sp1,760,10,37.3073341968,45.8290025612,46.607926210100004,36.5112734164,37.3113910909,43.861987757899996,12.1098284079,1.7277379483200002,1.4352501358399998,14.571278052,12.6961613159,2.7162265847200002,1712.4720000000002,1752.612,1747.2320000000002,1721.316,1749.896,1722.7679999999998
1692,v15_OceanShark,sp1,1005,10,37.9462283643,46.6838843942,47.501138707799996,36.9357644056,37.6423842855,44.8660073647,10.4555592793,1.41787608861,1.16841403252,13.230842159200002,11.797441098399998,2.15601518889,2238.688,2279.324,2265.86,2241.34,2275.1839999999997,2231.448
1693,v15_OceanShark,sp1,1529,10,38.8794655594,48.0005115904,48.6380494904,37.624674896,38.255751873600005,46.3191342274,8.44787881842,1.0476025954500001,0.8992897644969999,11.325217710499999,10.3516844445,1.5440861459399997,3342.612,3393.62,3369.796,3319.4,3362.0679999999998,3316.716
1694,v15_OceanShark,sp1,2326,10,39.81183766,49.290567440100006,49.7627910725,38.406865722,39.0503065343,47.750998432299994,6.834266475110001,0.7800490050839999,0.69424175232,9.49370124761,8.742320333250001,1.1098598872799998,5025.44,5085.88,5068.584,4997.2,5020.472,4978.236
1695,v15_OceanShark,sp1,3537,10,40.9201554698,50.6709980391,50.867219867799996,39.385142145500005,40.078798147,49.1694670232,5.31525819533,0.568647038157,0.538885454959,7.613451958260001,6.997553010689999,0.800701659792,7569.964,7632.656,7654.268,7534.2519999999995,7554.264,7503.568
1696,v15_OceanShark,sp1,5380,10,42.2568716287,52.1274750175,52.1319983098,40.745321418,41.5269638121,50.502390038,3.9264094846399997,0.407814215922,0.40361767381499997,5.615474095930001,5.01722926189,0.589580804348,11426.604,11534.14,11473.052,11351.96,11394.24,11334.388
1697,v15_OceanShark,sp1,8183,10,43.8814469391,53.733436071599996,53.396516400900005,42.414674237199996,43.242105728999995,51.917553660900005,2.7230418321200003,0.28264558479400004,0.302198240672,3.8497729651499997,3.39824449939,0.42638974740900004,17212.52,17332.028000000002,17351.352,17113.62,17254.356,17136.672
1698,v15_OceanShark,sp1,12445,10,45.763758861599996,55.4378569524,54.74552810270001,44.5840408599,45.5084475338,53.357725155299995,1.7740516842299998,0.191651557649,0.22222773259599998,2.34263117668,2.01506791873,0.306733353318,25899.756,26053.496,26180.42,25952.852000000003,25878.916,25913.12
1699,v15_OceanShark,sp1,14312,10,46.546343755,55.9567081116,55.23142655270001,45.4137520922,46.344976596,53.841482631800005,1.48290769886,0.170243282586,0.19898114235199998,1.9353935913799998,1.6565405930700001,0.274563284786,29726.548,29852.124,30083.384,29693.94,29842.564,29730.703999999998
1700,v15_OceanShark,sp1,500,11,35.5435451158,43.4058208246,44.2526946559,37.9455184065,40.668139689,42.7889773975,18.287152216,2.9997644147900004,2.46211017771,10.5227030267,5.6012152759000005,3.4395325915400004,1047.156,1210.976,1213.492,1178.576,1202.8239999999998,1188.952
1701,v15_OceanShark,sp1,760,11,37.4191583716,45.027162912799994,46.122551995100004,38.642120485700005,41.2406276022,44.39248390189999,11.9048026627,2.06483775374,1.60021794653,8.981778176,4.9155124344,2.37554236781,1712.4720000000002,1752.612,1747.2320000000002,1721.316,1749.896,1722.7679999999998
1702,v15_OceanShark,sp1,1005,11,37.9790521586,45.8845747192,47.0349496484,39.0830843663,41.7123363515,45.4054505082,10.4883221061,1.6975101254499998,1.29651804012,8.11021410827,4.41018947262,1.88260690247,2238.688,2279.324,2265.86,2241.34,2275.1839999999997,2231.448
1703,v15_OceanShark,sp1,1529,11,38.832871559000004,47.208097215500004,48.2376259018,39.933647330999996,42.6145280066,46.9096178521,8.64125914362,1.2525180655500001,0.983252323423,6.683512932359999,3.5938717398300004,1.33192252795,3342.612,3393.62,3369.796,3319.4,3362.0679999999998,3316.716
1704,v15_OceanShark,sp1,2326,11,39.7775972938,48.5386188983,49.409418851000005,40.7851115605,43.638290687600005,48.1926712771,6.96998588959,0.9232565782850001,0.7512817339650001,5.49671378738,2.84693169304,0.991900066196,5025.44,5085.88,5068.584,4997.2,5020.472,4978.236
1705,v15_OceanShark,sp1,3537,11,40.8429603863,49.868146465600006,50.572763952299994,41.7903814481,44.7525241696,49.4189304824,5.479629607509999,0.680902880915,0.5755419006170001,4.36720115339,2.20849592773,0.748886263781,7569.964,7632.656,7654.268,7534.2519999999995,7554.264,7503.568
1706,v15_OceanShark,sp1,5380,11,42.1021630412,51.2968547244,51.948140348100004,43.126842096800004,46.0630046692,50.6666995465,4.12192855264,0.491060053672,0.420306015694,3.21932895051,1.63843500832,0.56290262757,11426.604,11534.14,11473.052,11351.96,11394.24,11334.388
1707,v15_OceanShark,sp1,8183,11,43.6461961683,52.900520645600004,53.3538457012,44.777654176000006,47.7125637311,51.957689253999995,2.91330149742,0.34052964944200004,0.305114763098,2.21047999493,1.12315246052,0.419312289041,17212.52,17332.028000000002,17351.352,17113.62,17254.356,17136.672
1708,v15_OceanShark,sp1,12445,11,45.582530537,54.591533374499996,54.840807382399994,46.8452708766,49.85803868479999,53.3312179442,1.88512239493,0.231517088963,0.217412629602,1.3765024354299997,0.6871859901,0.306610468299,25899.756,26053.496,26180.42,25952.852000000003,25878.916,25913.12
1709,v15_OceanShark,sp1,14312,11,46.3697000787,55.1436342597,55.354401508100004,47.618342327,50.5439918528,53.8177079509,1.57661042562,0.204085134328,0.193484181716,1.15374992457,0.586745945573,0.274392978798,29726.548,29852.124,30083.384,29693.94,29842.564,29730.703999999998
1710,v15_OceanShark,sp1,500,12,37.4698088945,42.1769008949,42.2165395117,40.3088739533,38.4736567901,42.5645511094,11.665421393499999,3.98080593026,3.95406211819,6.0770609017999995,9.63470782738,3.68565432167,1047.156,1210.976,1213.492,1178.576,1202.8239999999998,1188.952
1711,v15_OceanShark,sp1,760,12,39.2470858323,43.9649766588,44.5033892998,41.235604045,39.0770579013,44.371199253,7.752796065519999,2.63990077752,2.3760696963099996,4.9120393477399995,8.41039961772,2.4120029544799997,1712.4720000000002,1752.612,1747.2320000000002,1721.316,1749.896,1722.7679999999998
1712,v15_OceanShark,sp1,1005,12,39.7221484074,44.82065812689999,45.6314253662,41.764385801799996,39.4515824883,45.524107959300004,6.954188102100001,2.16558216434,1.83078156685,4.35131607755,7.694544635830001,1.84531711401,2238.688,2279.324,2265.86,2241.34,2275.1839999999997,2231.448
1713,v15_OceanShark,sp1,1529,12,40.6630588549,46.0914178834,47.0272301963,43.031690228500004,40.3604256047,47.0239827225,5.6133965585,1.61485001984,1.3183502064000001,3.2578892822900003,6.22986407758,1.3026779446899999,3342.612,3393.62,3369.796,3319.4,3362.0679999999998,3316.716
1714,v15_OceanShark,sp1,2326,12,41.6317771047,47.4708054834,48.2331146817,43.9420251514,41.3695768353,48.3331101543,4.4990951823900005,1.1761948216,0.999494800134,2.64713749352,4.94913700212,0.962931057547,5025.44,5085.88,5068.584,4997.2,5020.472,4978.236
1715,v15_OceanShark,sp1,3537,12,42.741659073600005,48.955427843,49.4980379527,44.970370010799996,42.4447904028,49.494565674300006,3.4923057644199997,0.835515461701,0.745482010475,2.09438928311,3.8829339465300006,0.737066974947,7569.964,7632.656,7654.268,7534.2519999999995,7554.264,7503.568
1716,v15_OceanShark,sp1,5380,12,44.13170353140001,50.4631333533,51.1976714757,46.409219713599995,43.7905837802,50.6738160338,2.5388503995500002,0.591130397165,0.502246044898,1.51070815675,2.8564814340499995,0.563099482201,11426.604,11534.14,11473.052,11351.96,11394.24,11334.388
1717,v15_OceanShark,sp1,8183,12,45.835253245,52.1903307577,52.695110721899994,48.1070816711,45.410421203999995,51.956833520500005,1.72029094912,0.39768678516,0.356382062271,1.02780885018,1.97757471785,0.420012029018,17212.52,17332.028000000002,17351.352,17113.62,17254.356,17136.672
1718,v15_OceanShark,sp1,12445,12,48.060791665299995,54.1539082551,54.4377205566,49.9325636962,48.0251461562,53.362023343100006,1.03321532971,0.253256998756,0.23896313134599997,0.676077176815,1.06937198862,0.30535781982500004,25899.756,26053.496,26180.42,25952.852000000003,25878.916,25913.12
1719,v15_OceanShark,sp1,14312,12,48.8921899108,54.715800054,54.959718511800006,50.749603694499996,48.6950294921,53.876452876,0.854623606605,0.222919358171,0.21205959099899999,0.562282468212,0.919359920026,0.271815790998,29726.548,29852.124,30083.384,29693.94,29842.564,29730.703999999998
1720,v20_Survivorman2,sp4,500,0,29.848741238899997,29.8892045971,29.909322518099998,29.852329666,29.1977666201,29.698845106100002,67.29084107899999,66.67602323850001,66.3670115721,67.2407690651,78.1707371223,69.6623719325,935.832,919.1239999999999,937.9839999999999,944.8760000000001,929.24,927.988
1721,v20_Survivorman2,sp4,760,0,30.0783787974,30.061699945700003,30.0864456673,30.03732779,29.236950662399998,29.821509644699997,63.827106156400006,64.0770442984,63.7099004061,64.4394068818,77.4696196152,67.71705341,1372.5279999999998,1365.896,1373.904,1387.476,1383.34,1359.164
